Entity,Code,Year,Life expectancy - Sex: all - Age: 0 - Variant: medium
Saint Kitts and Nevis,KNA,2097,82.652
Saint Kitts and Nevis,KNA,2098,82.782
Saint Kitts and Nevis,KNA,2099,82.909
Saint Kitts and Nevis,KNA,2100,83.034
Saint Lucia,LCA,2024,72.846
Saint Lucia,LCA,2025,72.999
Saint Lucia,LCA,2026,73.151
Saint Lucia,LCA,2027,73.3
Saint Lucia,LCA,2028,73.444
Saint Lucia,LCA,2029,73.601
Saint Lucia,LCA,2030,73.746
Saint Lucia,LCA,2031,73.898
Saint Lucia,LCA,2032,74.05
Saint Lucia,LCA,2033,74.196
Saint Lucia,LCA,2034,74.348
Saint Lucia,LCA,2035,74.501
Saint Lucia,LCA,2036,74.663
Saint Lucia,LCA,2037,74.808
Saint Lucia,LCA,2038,74.954
Saint Lucia,LCA,2039,75.105
Saint Lucia,LCA,2040,75.255
Saint Lucia,LCA,2041,75.408
Saint Lucia,LCA,2042,75.561
Saint Lucia,LCA,2043,75.707
Saint Lucia,LCA,2044,75.849
Saint Lucia,LCA,2045,76.004
Saint Lucia,LCA,2046,76.16
Saint Lucia,LCA,2047,76.313
Saint Lucia,LCA,2048,76.464
Saint Lucia,LCA,2049,76.607
Saint Lucia,LCA,2050,76.752
Saint Lucia,LCA,2051,76.914
Saint Lucia,LCA,2052,77.059
Saint Lucia,LCA,2053,77.219
Saint Lucia,LCA,2054,77.37
Saint Lucia,LCA,2055,77.516
Saint Lucia,LCA,2056,77.654
Saint Lucia,LCA,2057,77.811
Saint Lucia,LCA,2058,77.959
Saint Lucia,LCA,2059,78.108
Saint Lucia,LCA,2060,78.26
Saint Lucia,LCA,2061,78.4
Saint Lucia,LCA,2062,78.54
Saint Lucia,LCA,2063,78.678
Saint Lucia,LCA,2064,78.825
Saint Lucia,LCA,2065,78.969
Saint Lucia,LCA,2066,79.115
Saint Lucia,LCA,2067,79.255
Saint Lucia,LCA,2068,79.399
Saint Lucia,LCA,2069,79.542
Saint Lucia,LCA,2070,79.689
Saint Lucia,LCA,2071,79.824
Saint Lucia,LCA,2072,79.972
Saint Lucia,LCA,2073,80.112
Saint Lucia,LCA,2074,80.255
Saint Lucia,LCA,2075,80.393
Saint Lucia,LCA,2076,80.528
Saint Lucia,LCA,2077,80.654
Saint Lucia,LCA,2078,80.792
Saint Lucia,LCA,2079,80.934
Saint Lucia,LCA,2080,81.076
Saint Lucia,LCA,2081,81.221
Saint Lucia,LCA,2082,81.357
Saint Lucia,LCA,2083,81.487
Saint Lucia,LCA,2084,81.62
Saint Lucia,LCA,2085,81.757
Saint Lucia,LCA,2086,81.894
Saint Lucia,LCA,2087,82.029
Saint Lucia,LCA,2088,82.165
Saint Lucia,LCA,2089,82.301
Saint Lucia,LCA,2090,82.442
Saint Lucia,LCA,2091,82.589
Saint Lucia,LCA,2092,82.725
Saint Lucia,LCA,2093,82.856
Saint Lucia,LCA,2094,82.986
Saint Lucia,LCA,2095,83.115
Saint Lucia,LCA,2096,83.252
Saint Lucia,LCA,2097,83.374
Saint Lucia,LCA,2098,83.496
Saint Lucia,LCA,2099,83.631
Saint Lucia,LCA,2100,83.763
Saint Martin (French part),MAF,2024,80.438
Saint Martin (French part),MAF,2025,80.646
Saint Martin (French part),MAF,2026,80.847
Saint Martin (French part),MAF,2027,81.04
Saint Martin (French part),MAF,2028,81.234
Saint Martin (French part),MAF,2029,81.427
Saint Martin (French part),MAF,2030,81.614
Saint Martin (French part),MAF,2031,81.79
Saint Martin (French part),MAF,2032,81.968
Saint Martin (French part),MAF,2033,82.137
Saint Martin (French part),MAF,2034,82.301
Saint Martin (French part),MAF,2035,82.468
Saint Martin (French part),MAF,2036,82.63
Saint Martin (French part),MAF,2037,82.791
Saint Martin (French part),MAF,2038,82.951
Saint Martin (French part),MAF,2039,83.115
Saint Martin (French part),MAF,2040,83.272
Saint Martin (French part),MAF,2041,83.422
Saint Martin (French part),MAF,2042,83.576
Saint Martin (French part),MAF,2043,83.727
Saint Martin (French part),MAF,2044,83.876
Saint Martin (French part),MAF,2045,84.018
Saint Martin (French part),MAF,2046,84.171
Saint Martin (French part),MAF,2047,84.316
Saint Martin (French part),MAF,2048,84.452
Saint Martin (French part),MAF,2049,84.601
Saint Martin (French part),MAF,2050,84.747
Saint Martin (French part),MAF,2051,84.89
Saint Martin (French part),MAF,2052,85.026
Saint Martin (French part),MAF,2053,85.163
Saint Martin (French part),MAF,2054,85.296
Saint Martin (French part),MAF,2055,85.43
Saint Martin (French part),MAF,2056,85.553
Saint Martin (French part),MAF,2057,85.676
Saint Martin (French part),MAF,2058,85.804
Saint Martin (French part),MAF,2059,85.927
Saint Martin (French part),MAF,2060,86.061
Saint Martin (French part),MAF,2061,86.19
Saint Martin (French part),MAF,2062,86.315
Saint Martin (French part),MAF,2063,86.445
Saint Martin (French part),MAF,2064,86.569
Saint Martin (French part),MAF,2065,86.692
Saint Martin (French part),MAF,2066,86.809
Saint Martin (French part),MAF,2067,86.921
Saint Martin (French part),MAF,2068,87.035
Saint Martin (French part),MAF,2069,87.147
Saint Martin (French part),MAF,2070,87.26
Saint Martin (French part),MAF,2071,87.376
Saint Martin (French part),MAF,2072,87.489
Saint Martin (French part),MAF,2073,87.604
Saint Martin (French part),MAF,2074,87.718
Saint Martin (French part),MAF,2075,87.816
Saint Martin (French part),MAF,2076,87.924
Saint Martin (French part),MAF,2077,88.023
Saint Martin (French part),MAF,2078,88.129
Saint Martin (French part),MAF,2079,88.231
Saint Martin (French part),MAF,2080,88.328
Saint Martin (French part),MAF,2081,88.428
Saint Martin (French part),MAF,2082,88.525
Saint Martin (French part),MAF,2083,88.616
Saint Martin (French part),MAF,2084,88.707
Saint Martin (French part),MAF,2085,88.797
Saint Martin (French part),MAF,2086,88.895
Saint Martin (French part),MAF,2087,88.983
Saint Martin (French part),MAF,2088,89.06
Saint Martin (French part),MAF,2089,89.141
Saint Martin (French part),MAF,2090,89.226
Saint Martin (French part),MAF,2091,89.31
Saint Martin (French part),MAF,2092,89.399
Saint Martin (French part),MAF,2093,89.48
Saint Martin (French part),MAF,2094,89.569
Saint Martin (French part),MAF,2095,89.657
Saint Martin (French part),MAF,2096,89.748
Saint Martin (French part),MAF,2097,89.838
Saint Martin (French part),MAF,2098,89.935
Saint Martin (French part),MAF,2099,90.04
Saint Martin (French part),MAF,2100,90.147
Saint Pierre and Miquelon,SPM,2024,76.937
Saint Pierre and Miquelon,SPM,2025,77.111
Saint Pierre and Miquelon,SPM,2026,77.28
Saint Pierre and Miquelon,SPM,2027,77.448
Saint Pierre and Miquelon,SPM,2028,77.613
Saint Pierre and Miquelon,SPM,2029,77.782
Saint Pierre and Miquelon,SPM,2030,77.968
Saint Pierre and Miquelon,SPM,2031,78.146
Saint Pierre and Miquelon,SPM,2032,78.326
Saint Pierre and Miquelon,SPM,2033,78.505
Saint Pierre and Miquelon,SPM,2034,78.681
Saint Pierre and Miquelon,SPM,2035,78.859
Saint Pierre and Miquelon,SPM,2036,79.037
Saint Pierre and Miquelon,SPM,2037,79.206
Saint Pierre and Miquelon,SPM,2038,79.389
Saint Pierre and Miquelon,SPM,2039,79.564
Saint Pierre and Miquelon,SPM,2040,79.729
Saint Pierre and Miquelon,SPM,2041,79.891
Saint Pierre and Miquelon,SPM,2042,80.056
Saint Pierre and Miquelon,SPM,2043,80.22
Saint Pierre and Miquelon,SPM,2044,80.389
Saint Pierre and Miquelon,SPM,2045,80.55
Saint Pierre and Miquelon,SPM,2046,80.713
Saint Pierre and Miquelon,SPM,2047,80.873
Saint Pierre and Miquelon,SPM,2048,81.024
Saint Pierre and Miquelon,SPM,2049,81.181
Saint Pierre and Miquelon,SPM,2050,81.335
Saint Pierre and Miquelon,SPM,2051,81.484
Saint Pierre and Miquelon,SPM,2052,81.636
Saint Pierre and Miquelon,SPM,2053,81.778
Saint Pierre and Miquelon,SPM,2054,81.926
Saint Pierre and Miquelon,SPM,2055,82.066
Saint Pierre and Miquelon,SPM,2056,82.206
Saint Pierre and Miquelon,SPM,2057,82.34
Saint Pierre and Miquelon,SPM,2058,82.474
Saint Pierre and Miquelon,SPM,2059,82.596
Saint Pierre and Miquelon,SPM,2060,82.734
Saint Pierre and Miquelon,SPM,2061,82.865
Saint Pierre and Miquelon,SPM,2062,82.995
Saint Pierre and Miquelon,SPM,2063,83.13
Saint Pierre and Miquelon,SPM,2064,83.259
Saint Pierre and Miquelon,SPM,2065,83.379
Saint Pierre and Miquelon,SPM,2066,83.501
Saint Pierre and Miquelon,SPM,2067,83.626
Saint Pierre and Miquelon,SPM,2068,83.74
Saint Pierre and Miquelon,SPM,2069,83.869
Saint Pierre and Miquelon,SPM,2070,83.985
Saint Pierre and Miquelon,SPM,2071,84.104
Saint Pierre and Miquelon,SPM,2072,84.222
Saint Pierre and Miquelon,SPM,2073,84.345
Saint Pierre and Miquelon,SPM,2074,84.47
Saint Pierre and Miquelon,SPM,2075,84.589
Saint Pierre and Miquelon,SPM,2076,84.715
Saint Pierre and Miquelon,SPM,2077,84.83
Saint Pierre and Miquelon,SPM,2078,84.948
Saint Pierre and Miquelon,SPM,2079,85.07
Saint Pierre and Miquelon,SPM,2080,85.192
Saint Pierre and Miquelon,SPM,2081,85.308
Saint Pierre and Miquelon,SPM,2082,85.433
Saint Pierre and Miquelon,SPM,2083,85.554
Saint Pierre and Miquelon,SPM,2084,85.68
Saint Pierre and Miquelon,SPM,2085,85.798
Saint Pierre and Miquelon,SPM,2086,85.916
Saint Pierre and Miquelon,SPM,2087,86.033
Saint Pierre and Miquelon,SPM,2088,86.156
Saint Pierre and Miquelon,SPM,2089,86.269
Saint Pierre and Miquelon,SPM,2090,86.389
Saint Pierre and Miquelon,SPM,2091,86.504
Saint Pierre and Miquelon,SPM,2092,86.617
Saint Pierre and Miquelon,SPM,2093,86.734
Saint Pierre and Miquelon,SPM,2094,86.853
Saint Pierre and Miquelon,SPM,2095,86.973
Saint Pierre and Miquelon,SPM,2096,87.095
Saint Pierre and Miquelon,SPM,2097,87.203
Saint Pierre and Miquelon,SPM,2098,87.313
Saint Pierre and Miquelon,SPM,2099,87.425
Saint Pierre and Miquelon,SPM,2100,87.543
Saint Vincent and the Grenadines,VCT,2024,71.382
Saint Vincent and the Grenadines,VCT,2025,71.513
Saint Vincent and the Grenadines,VCT,2026,71.652
Saint Vincent and the Grenadines,VCT,2027,71.8
Saint Vincent and the Grenadines,VCT,2028,71.933
Saint Vincent and the Grenadines,VCT,2029,72.073
Saint Vincent and the Grenadines,VCT,2030,72.21
Saint Vincent and the Grenadines,VCT,2031,72.361
Saint Vincent and the Grenadines,VCT,2032,72.499
Saint Vincent and the Grenadines,VCT,2033,72.637
Saint Vincent and the Grenadines,VCT,2034,72.776
Saint Vincent and the Grenadines,VCT,2035,72.904
Saint Vincent and the Grenadines,VCT,2036,73.047
Saint Vincent and the Grenadines,VCT,2037,73.18
Saint Vincent and the Grenadines,VCT,2038,73.32
Saint Vincent and the Grenadines,VCT,2039,73.47
Saint Vincent and the Grenadines,VCT,2040,73.604
Saint Vincent and the Grenadines,VCT,2041,73.751
Saint Vincent and the Grenadines,VCT,2042,73.897
Saint Vincent and the Grenadines,VCT,2043,74.049
Saint Vincent and the Grenadines,VCT,2044,74.186
Saint Vincent and the Grenadines,VCT,2045,74.325
Saint Vincent and the Grenadines,VCT,2046,74.47
Saint Vincent and the Grenadines,VCT,2047,74.616
Saint Vincent and the Grenadines,VCT,2048,74.762
Saint Vincent and the Grenadines,VCT,2049,74.894
Saint Vincent and the Grenadines,VCT,2050,75.037
Saint Vincent and the Grenadines,VCT,2051,75.164
Saint Vincent and the Grenadines,VCT,2052,75.297
Saint Vincent and the Grenadines,VCT,2053,75.432
Saint Vincent and the Grenadines,VCT,2054,75.578
Saint Vincent and the Grenadines,VCT,2055,75.716
Saint Vincent and the Grenadines,VCT,2056,75.867
Saint Vincent and the Grenadines,VCT,2057,76.012
Saint Vincent and the Grenadines,VCT,2058,76.146
Saint Vincent and the Grenadines,VCT,2059,76.29
Saint Vincent and the Grenadines,VCT,2060,76.433
Saint Vincent and the Grenadines,VCT,2061,76.576
Saint Vincent and the Grenadines,VCT,2062,76.705
Saint Vincent and the Grenadines,VCT,2063,76.839
Saint Vincent and the Grenadines,VCT,2064,76.983
Saint Vincent and the Grenadines,VCT,2065,77.12
Saint Vincent and the Grenadines,VCT,2066,77.273
Saint Vincent and the Grenadines,VCT,2067,77.406
Saint Vincent and the Grenadines,VCT,2068,77.542
Saint Vincent and the Grenadines,VCT,2069,77.689
Saint Vincent and the Grenadines,VCT,2070,77.815
Saint Vincent and the Grenadines,VCT,2071,77.949
Saint Vincent and the Grenadines,VCT,2072,78.091
Saint Vincent and the Grenadines,VCT,2073,78.221
Saint Vincent and the Grenadines,VCT,2074,78.359
Saint Vincent and the Grenadines,VCT,2075,78.493
Saint Vincent and the Grenadines,VCT,2076,78.636
Saint Vincent and the Grenadines,VCT,2077,78.778
Saint Vincent and the Grenadines,VCT,2078,78.912
Saint Vincent and the Grenadines,VCT,2079,79.062
Saint Vincent and the Grenadines,VCT,2080,79.199
Saint Vincent and the Grenadines,VCT,2081,79.335
Saint Vincent and the Grenadines,VCT,2082,79.488
Saint Vincent and the Grenadines,VCT,2083,79.624
Saint Vincent and the Grenadines,VCT,2084,79.753
Saint Vincent and the Grenadines,VCT,2085,79.894
Saint Vincent and the Grenadines,VCT,2086,80.026
Saint Vincent and the Grenadines,VCT,2087,80.157
Saint Vincent and the Grenadines,VCT,2088,80.295
Saint Vincent and the Grenadines,VCT,2089,80.425
Saint Vincent and the Grenadines,VCT,2090,80.558
Saint Vincent and the Grenadines,VCT,2091,80.702
Saint Vincent and the Grenadines,VCT,2092,80.837
Saint Vincent and the Grenadines,VCT,2093,80.968
Saint Vincent and the Grenadines,VCT,2094,81.102
Saint Vincent and the Grenadines,VCT,2095,81.235
Saint Vincent and the Grenadines,VCT,2096,81.361
Saint Vincent and the Grenadines,VCT,2097,81.493
Saint Vincent and the Grenadines,VCT,2098,81.625
Saint Vincent and the Grenadines,VCT,2099,81.748
Saint Vincent and the Grenadines,VCT,2100,81.888
Samoa,WSM,2024,71.826
Samoa,WSM,2025,71.948
Samoa,WSM,2026,72.08
Samoa,WSM,2027,72.207
Samoa,WSM,2028,72.332
Samoa,WSM,2029,72.458
Samoa,WSM,2030,72.585
Samoa,WSM,2031,72.714
Samoa,WSM,2032,72.833
Samoa,WSM,2033,72.962
Samoa,WSM,2034,73.092
Samoa,WSM,2035,73.221
Samoa,WSM,2036,73.345
Samoa,WSM,2037,73.47
Samoa,WSM,2038,73.595
Samoa,WSM,2039,73.724
Samoa,WSM,2040,73.861
Samoa,WSM,2041,73.987
Samoa,WSM,2042,74.124
Samoa,WSM,2043,74.252
Samoa,WSM,2044,74.393
Samoa,WSM,2045,74.525
Samoa,WSM,2046,74.653
Samoa,WSM,2047,74.782
Samoa,WSM,2048,74.931
Samoa,WSM,2049,75.058
Samoa,WSM,2050,75.188
Samoa,WSM,2051,75.321
Samoa,WSM,2052,75.448
Samoa,WSM,2053,75.582
Samoa,WSM,2054,75.717
Samoa,WSM,2055,75.85
Samoa,WSM,2056,75.98
Samoa,WSM,2057,76.114
Samoa,WSM,2058,76.253
Samoa,WSM,2059,76.387
Samoa,WSM,2060,76.516
Samoa,WSM,2061,76.65
Samoa,WSM,2062,76.778
Samoa,WSM,2063,76.911
Samoa,WSM,2064,77.044
Samoa,WSM,2065,77.174
Samoa,WSM,2066,77.307
Samoa,WSM,2067,77.427
Samoa,WSM,2068,77.559
Samoa,WSM,2069,77.687
Samoa,WSM,2070,77.813
Samoa,WSM,2071,77.941
Samoa,WSM,2072,78.071
Samoa,WSM,2073,78.198
Samoa,WSM,2074,78.329
Samoa,WSM,2075,78.455
Samoa,WSM,2076,78.597
Samoa,WSM,2077,78.725
Samoa,WSM,2078,78.859
Samoa,WSM,2079,78.989
Samoa,WSM,2080,79.115
Samoa,WSM,2081,79.249
Samoa,WSM,2082,79.379
Samoa,WSM,2083,79.502
Samoa,WSM,2084,79.63
Samoa,WSM,2085,79.76
Samoa,WSM,2086,79.892
Samoa,WSM,2087,80.017
Samoa,WSM,2088,80.146
Samoa,WSM,2089,80.283
Samoa,WSM,2090,80.414
Samoa,WSM,2091,80.542
Samoa,WSM,2092,80.673
Samoa,WSM,2093,80.796
Samoa,WSM,2094,80.925
Samoa,WSM,2095,81.061
Samoa,WSM,2096,81.19
Samoa,WSM,2097,81.308
Samoa,WSM,2098,81.431
Samoa,WSM,2099,81.56
Samoa,WSM,2100,81.687
San Marino,SMR,2024,85.817
San Marino,SMR,2025,85.925
San Marino,SMR,2026,86.032
San Marino,SMR,2027,86.144
San Marino,SMR,2028,86.258
San Marino,SMR,2029,86.37
San Marino,SMR,2030,86.483
San Marino,SMR,2031,86.594
San Marino,SMR,2032,86.7
San Marino,SMR,2033,86.81
San Marino,SMR,2034,86.931
San Marino,SMR,2035,87.04
San Marino,SMR,2036,87.147
San Marino,SMR,2037,87.259
San Marino,SMR,2038,87.374
San Marino,SMR,2039,87.482
San Marino,SMR,2040,87.588
San Marino,SMR,2041,87.701
San Marino,SMR,2042,87.812
San Marino,SMR,2043,87.924
San Marino,SMR,2044,88.031
San Marino,SMR,2045,88.139
San Marino,SMR,2046,88.254
San Marino,SMR,2047,88.372
San Marino,SMR,2048,88.48
San Marino,SMR,2049,88.587
San Marino,SMR,2050,88.697
San Marino,SMR,2051,88.8
San Marino,SMR,2052,88.91
San Marino,SMR,2053,89.027
San Marino,SMR,2054,89.135
San Marino,SMR,2055,89.259
San Marino,SMR,2056,89.368
San Marino,SMR,2057,89.475
San Marino,SMR,2058,89.586
San Marino,SMR,2059,89.691
San Marino,SMR,2060,89.803
San Marino,SMR,2061,89.91
San Marino,SMR,2062,90.021
San Marino,SMR,2063,90.138
San Marino,SMR,2064,90.248
San Marino,SMR,2065,90.35
San Marino,SMR,2066,90.459
San Marino,SMR,2067,90.565
San Marino,SMR,2068,90.666
San Marino,SMR,2069,90.768
San Marino,SMR,2070,90.871
San Marino,SMR,2071,90.98
San Marino,SMR,2072,91.09
San Marino,SMR,2073,91.193
San Marino,SMR,2074,91.299
San Marino,SMR,2075,91.402
San Marino,SMR,2076,91.502
San Marino,SMR,2077,91.605
San Marino,SMR,2078,91.705
San Marino,SMR,2079,91.815
San Marino,SMR,2080,91.92
San Marino,SMR,2081,92.016
San Marino,SMR,2082,92.115
San Marino,SMR,2083,92.217
San Marino,SMR,2084,92.322
San Marino,SMR,2085,92.421
San Marino,SMR,2086,92.528
San Marino,SMR,2087,92.635
San Marino,SMR,2088,92.735
San Marino,SMR,2089,92.838
San Marino,SMR,2090,92.944
San Marino,SMR,2091,93.041
San Marino,SMR,2092,93.144
San Marino,SMR,2093,93.245
San Marino,SMR,2094,93.353
San Marino,SMR,2095,93.46
San Marino,SMR,2096,93.555
San Marino,SMR,2097,93.662
San Marino,SMR,2098,93.765
San Marino,SMR,2099,93.874
San Marino,SMR,2100,93.979
Sao Tome and Principe,STP,2024,69.905
Sao Tome and Principe,STP,2025,70.081
Sao Tome and Principe,STP,2026,70.262
Sao Tome and Principe,STP,2027,70.447
Sao Tome and Principe,STP,2028,70.626
Sao Tome and Principe,STP,2029,70.802
Sao Tome and Principe,STP,2030,70.963
Sao Tome and Principe,STP,2031,71.129
Sao Tome and Principe,STP,2032,71.296
Sao Tome and Principe,STP,2033,71.461
Sao Tome and Principe,STP,2034,71.637
Sao Tome and Principe,STP,2035,71.813
Sao Tome and Principe,STP,2036,71.979
Sao Tome and Principe,STP,2037,72.15
Sao Tome and Principe,STP,2038,72.318
Sao Tome and Principe,STP,2039,72.476
Sao Tome and Principe,STP,2040,72.627
Sao Tome and Principe,STP,2041,72.791
Sao Tome and Principe,STP,2042,72.964
Sao Tome and Principe,STP,2043,73.113
Sao Tome and Principe,STP,2044,73.276
Sao Tome and Principe,STP,2045,73.432
Sao Tome and Principe,STP,2046,73.596
Sao Tome and Principe,STP,2047,73.76
Sao Tome and Principe,STP,2048,73.924
Sao Tome and Principe,STP,2049,74.089
Sao Tome and Principe,STP,2050,74.246
Sao Tome and Principe,STP,2051,74.409
Sao Tome and Principe,STP,2052,74.562
Sao Tome and Principe,STP,2053,74.714
Sao Tome and Principe,STP,2054,74.865
Sao Tome and Principe,STP,2055,75.029
Sao Tome and Principe,STP,2056,75.189
Sao Tome and Principe,STP,2057,75.339
Sao Tome and Principe,STP,2058,75.487
Sao Tome and Principe,STP,2059,75.652
Sao Tome and Principe,STP,2060,75.806
Sao Tome and Principe,STP,2061,75.955
Sao Tome and Principe,STP,2062,76.112
Sao Tome and Principe,STP,2063,76.266
Sao Tome and Principe,STP,2064,76.412
Sao Tome and Principe,STP,2065,76.561
Sao Tome and Principe,STP,2066,76.707
Sao Tome and Principe,STP,2067,76.851
Sao Tome and Principe,STP,2068,76.997
Sao Tome and Principe,STP,2069,77.153
Sao Tome and Principe,STP,2070,77.307
Sao Tome and Principe,STP,2071,77.457
Sao Tome and Principe,STP,2072,77.601
Sao Tome and Principe,STP,2073,77.754
Sao Tome and Principe,STP,2074,77.903
Sao Tome and Principe,STP,2075,78.06
Sao Tome and Principe,STP,2076,78.208
Sao Tome and Principe,STP,2077,78.353
Sao Tome and Principe,STP,2078,78.504
Sao Tome and Principe,STP,2079,78.649
Sao Tome and Principe,STP,2080,78.802
Sao Tome and Principe,STP,2081,78.957
Sao Tome and Principe,STP,2082,79.096
Sao Tome and Principe,STP,2083,79.244
Sao Tome and Principe,STP,2084,79.386
Sao Tome and Principe,STP,2085,79.534
Sao Tome and Principe,STP,2086,79.685
Sao Tome and Principe,STP,2087,79.822
Sao Tome and Principe,STP,2088,79.966
Sao Tome and Principe,STP,2089,80.111
Sao Tome and Principe,STP,2090,80.247
Sao Tome and Principe,STP,2091,80.388
Sao Tome and Principe,STP,2092,80.533
Sao Tome and Principe,STP,2093,80.679
Sao Tome and Principe,STP,2094,80.817
Sao Tome and Principe,STP,2095,80.96
Sao Tome and Principe,STP,2096,81.087
Sao Tome and Principe,STP,2097,81.223
Sao Tome and Principe,STP,2098,81.364
Sao Tome and Principe,STP,2099,81.495
Sao Tome and Principe,STP,2100,81.633
Saudi Arabia,SAU,2024,78.982
Saudi Arabia,SAU,2025,79.195
Saudi Arabia,SAU,2026,79.4
Saudi Arabia,SAU,2027,79.614
Saudi Arabia,SAU,2028,79.83
Saudi Arabia,SAU,2029,80.041
Saudi Arabia,SAU,2030,80.251
Saudi Arabia,SAU,2031,80.47
Saudi Arabia,SAU,2032,80.67
Saudi Arabia,SAU,2033,80.879
Saudi Arabia,SAU,2034,81.081
Saudi Arabia,SAU,2035,81.283
Saudi Arabia,SAU,2036,81.481
Saudi Arabia,SAU,2037,81.683
Saudi Arabia,SAU,2038,81.884
Saudi Arabia,SAU,2039,82.077
Saudi Arabia,SAU,2040,82.269
Saudi Arabia,SAU,2041,82.459
Saudi Arabia,SAU,2042,82.635
Saudi Arabia,SAU,2043,82.815
Saudi Arabia,SAU,2044,82.993
Saudi Arabia,SAU,2045,83.166
Saudi Arabia,SAU,2046,83.336
Saudi Arabia,SAU,2047,83.515
Saudi Arabia,SAU,2048,83.676
Saudi Arabia,SAU,2049,83.832
Saudi Arabia,SAU,2050,83.993
Saudi Arabia,SAU,2051,84.153
Saudi Arabia,SAU,2052,84.32
Saudi Arabia,SAU,2053,84.474
Saudi Arabia,SAU,2054,84.625
Saudi Arabia,SAU,2055,84.783
Saudi Arabia,SAU,2056,84.942
Saudi Arabia,SAU,2057,85.083
Saudi Arabia,SAU,2058,85.229
Saudi Arabia,SAU,2059,85.371
Saudi Arabia,SAU,2060,85.517
Saudi Arabia,SAU,2061,85.662
Saudi Arabia,SAU,2062,85.806
Saudi Arabia,SAU,2063,85.947
Saudi Arabia,SAU,2064,86.093
Saudi Arabia,SAU,2065,86.231
Saudi Arabia,SAU,2066,86.367
Saudi Arabia,SAU,2067,86.501
Saudi Arabia,SAU,2068,86.642
Saudi Arabia,SAU,2069,86.775
Saudi Arabia,SAU,2070,86.906
Saudi Arabia,SAU,2071,87.038
Saudi Arabia,SAU,2072,87.164
Saudi Arabia,SAU,2073,87.291
Saudi Arabia,SAU,2074,87.415
Saudi Arabia,SAU,2075,87.535
Saudi Arabia,SAU,2076,87.655
Saudi Arabia,SAU,2077,87.781
Saudi Arabia,SAU,2078,87.901
Saudi Arabia,SAU,2079,88.017
Saudi Arabia,SAU,2080,88.136
Saudi Arabia,SAU,2081,88.251
Saudi Arabia,SAU,2082,88.371
Saudi Arabia,SAU,2083,88.49
Saudi Arabia,SAU,2084,88.607
Saudi Arabia,SAU,2085,88.71
Saudi Arabia,SAU,2086,88.831
Saudi Arabia,SAU,2087,88.946
Saudi Arabia,SAU,2088,89.055
Saudi Arabia,SAU,2089,89.168
Saudi Arabia,SAU,2090,89.277
Saudi Arabia,SAU,2091,89.386
Saudi Arabia,SAU,2092,89.487
Saudi Arabia,SAU,2093,89.596
Saudi Arabia,SAU,2094,89.701
Saudi Arabia,SAU,2095,89.816
Saudi Arabia,SAU,2096,89.927
Saudi Arabia,SAU,2097,90.027
Saudi Arabia,SAU,2098,90.129
Saudi Arabia,SAU,2099,90.236
Saudi Arabia,SAU,2100,90.343
Senegal,SEN,2024,68.924
Senegal,SEN,2025,69.157
Senegal,SEN,2026,69.387
Senegal,SEN,2027,69.616
Senegal,SEN,2028,69.838
Senegal,SEN,2029,70.055
Senegal,SEN,2030,70.271
Senegal,SEN,2031,70.473
Senegal,SEN,2032,70.673
Senegal,SEN,2033,70.882
Senegal,SEN,2034,71.08
Senegal,SEN,2035,71.255
Senegal,SEN,2036,71.443
Senegal,SEN,2037,71.631
Senegal,SEN,2038,71.82
Senegal,SEN,2039,71.985
Senegal,SEN,2040,72.163
Senegal,SEN,2041,72.34
Senegal,SEN,2042,72.5
Senegal,SEN,2043,72.667
Senegal,SEN,2044,72.834
Senegal,SEN,2045,72.992
Senegal,SEN,2046,73.154
Senegal,SEN,2047,73.31
Senegal,SEN,2048,73.465
Senegal,SEN,2049,73.614
Senegal,SEN,2050,73.761
Senegal,SEN,2051,73.924
Senegal,SEN,2052,74.074
Senegal,SEN,2053,74.213
Senegal,SEN,2054,74.359
Senegal,SEN,2055,74.511
Senegal,SEN,2056,74.666
Senegal,SEN,2057,74.819
Senegal,SEN,2058,74.968
Senegal,SEN,2059,75.117
Senegal,SEN,2060,75.267
Senegal,SEN,2061,75.416
Senegal,SEN,2062,75.566
Senegal,SEN,2063,75.713
Senegal,SEN,2064,75.858
Senegal,SEN,2065,76.001
Senegal,SEN,2066,76.151
Senegal,SEN,2067,76.295
Senegal,SEN,2068,76.446
Senegal,SEN,2069,76.587
Senegal,SEN,2070,76.728
Senegal,SEN,2071,76.866
Senegal,SEN,2072,77.021
Senegal,SEN,2073,77.16
Senegal,SEN,2074,77.305
Senegal,SEN,2075,77.442
Senegal,SEN,2076,77.584
Senegal,SEN,2077,77.725
Senegal,SEN,2078,77.86
Senegal,SEN,2079,78.005
Senegal,SEN,2080,78.15
Senegal,SEN,2081,78.294
Senegal,SEN,2082,78.436
Senegal,SEN,2083,78.571
Senegal,SEN,2084,78.705
Senegal,SEN,2085,78.842
Senegal,SEN,2086,78.974
Senegal,SEN,2087,79.121
Senegal,SEN,2088,79.248
Senegal,SEN,2089,79.385
Senegal,SEN,2090,79.516
Senegal,SEN,2091,79.662
Senegal,SEN,2092,79.792
Senegal,SEN,2093,79.928
Senegal,SEN,2094,80.073
Senegal,SEN,2095,80.209
Senegal,SEN,2096,80.339
Senegal,SEN,2097,80.473
Senegal,SEN,2098,80.61
Senegal,SEN,2099,80.748
Senegal,SEN,2100,80.871
